Student_ID,Age,Gender,Score_ID,High_School_GPA,SAT_Score,University_ID,University_Ranking,Uni_score,Field_of_Study,Internship_ID,Internships_Completed,Carrer metrics_ID,Projects_Completed,Certifications,Years_to_Promotion,Job_Offers,skill_ID,Soft_Skills_Score,Networking_Score,Job_ID,Starting_Salary,Career_Satisfaction,Current_Job_Level,Work_Life_Balance,Entrepreneur_ID,Entrepreneurship
S01343,28,Female,1343,2.64,1584,1343,857,3.4,Computer Science,1343,3,1343,8,4,1,0,1343,8,9,1343,34500,9,Entry,9,1343,No
S01344,21,Male,1344,2.26,1499,1344,45,2.42,Computer Science,1344,1,1344,0,5,5,5,1344,2,4,1344,47100,8,Entry,4,1344,Yes
S01345,21,Female,1345,2.75,1381,1345,970,2.81,Computer Science,1345,1,1345,2,3,4,2,1345,1,10,1345,59700,4,Entry,4,1345,Yes
S01346,22,Female,1346,3.34,1509,1346,593,2.67,Mathematics,1346,0,1346,0,0,5,3,1346,6,4,1346,56900,2,Mid,5,1346,No
S01347,23,Female,1347,3.56,1499,1347,255,2.69,Mathematics,1347,0,1347,0,0,4,4,1347,6,2,1347,47500,8,Entry,3,1347,No
S01348,22,Male,1348,3.06,1409,1348,67,3.52,Arts,1348,1,1348,5,4,4,4,1348,8,8,1348,69900,6,Executive,5,1348,Yes
S01349,24,Female,1349,3.18,1234,1349,918,3.17,Computer Science,1349,2,1349,3,1,1,3,1349,7,2,1349,42500,8,Mid,4,1349,No
S01350,19,Male,1350,2.4,1364,1350,614,2.08,Arts,1350,3,1350,9,5,2,1,1350,8,3,1350,53400,9,Entry,8,1350,No
S01351,24,Male,1351,2.57,1040,1351,974,3.75,Mathematics,1351,1,1351,3,0,2,5,1351,10,9,1351,51100,3,Mid,5,1351,No
S01352,27,Female,1352,2.32,1482,1352,603,2.59,Business,1352,1,1352,4,3,1,5,1352,10,2,1352,57200,8,Entry,7,1352,No
S01353,24,Male,1353,2.5,1036,1353,42,3.99,Medicine,1353,0,1353,2,0,5,2,1353,5,1,1353,58200,10,Senior,4,1353,No
S01354,18,Female,1354,2.45,1510,1354,788,3.91,Arts,1354,3,1354,1,2,3,1,1354,2,5,1354,37100,8,Entry,2,1354,No
S01355,24,Male,1355,3.04,1562,1355,816,3.88,Engineering,1355,3,1355,9,3,1,1,1355,5,7,1355,25000,5,Entry,8,1355,No
S01356,22,Male,1356,3.13,1586,1356,786,3.62,Computer Science,1356,4,1356,7,1,4,2,1356,2,4,1356,43100,6,Mid,4,1356,No
S01357,20,Female,1357,3.89,1066,1357,384,2.44,Medicine,1357,1,1357,6,3,2,5,1357,9,4,1357,53700,5,Entry,9,1357,No
S01358,20,Female,1358,2.39,1242,1358,589,3.07,Arts,1358,4,1358,9,3,2,0,1358,5,3,1358,57400,6,Mid,6,1358,No
S01359,21,Male,1359,3.28,1309,1359,234,2.45,Law,1359,0,1359,3,0,5,2,1359,1,6,1359,40800,1,Senior,8,1359,Yes
S01360,29,Female,1360,3.63,964,1360,966,2.52,Mathematics,1360,4,1360,1,3,3,0,1360,9,8,1360,54400,10,Mid,9,1360,No
S01361,19,Female,1361,3.12,1480,1361,714,3.22,Law,1361,2,1361,8,4,1,3,1361,10,2,1361,54000,10,Entry,9,1361,No
S01362,19,Female,1362,2.51,966,1362,485,2.08,Engineering,1362,1,1362,7,5,4,0,1362,5,6,1362,40000,10,Senior,9,1362,Yes
S01363,18,Male,1363,2.53,1332,1363,733,3.94,Medicine,1363,1,1363,3,3,4,1,1363,1,8,1363,47600,2,Entry,7,1363,Yes
S01364,22,Female,1364,2.08,949,1364,774,3.84,Business,1364,3,1364,4,0,3,1,1364,9,1,1364,32000,8,Mid,3,1364,No
S01365,21,Female,1365,2.61,1213,1365,39,2.76,Arts,1365,4,1365,9,4,5,1,1365,9,4,1365,25000,1,Mid,8,1365,No
S01366,28,Female,1366,3.49,1208,1366,11,3.03,Law,1366,3,1366,5,1,3,5,1366,10,1,1366,68300,9,Entry,7,1366,No
S01367,27,Male,1367,2.1,1502,1367,624,2.93,Law,1367,4,1367,3,2,5,5,1367,10,4,1367,53000,7,Mid,9,1367,No
S01368,19,Female,1368,2.44,1014,1368,409,3.76,Arts,1368,4,1368,1,3,5,0,1368,9,9,1368,44900,1,Mid,5,1368,No
S01369,20,Female,1369,3.41,1468,1369,108,3.38,Law,1369,0,1369,4,4,1,1,1369,6,6,1369,55700,5,Senior,4,1369,No
S01370,24,Female,1370,3.57,1241,1370,94,2.56,Business,1370,4,1370,0,4,1,4,1370,10,6,1370,57000,2,Entry,2,1370,No
S01371,24,Male,1371,2.91,1429,1371,823,2.89,Law,1371,3,1371,6,1,4,2,1371,10,5,1371,80300,1,Entry,7,1371,Yes
S01372,29,Female,1372,3.4,1541,1372,84,2.86,Arts,1372,4,1372,8,1,2,1,1372,2,3,1372,70100,1,Entry,6,1372,No
S01373,21,Female,1373,2.78,1394,1373,58,3.92,Computer Science,1373,4,1373,2,2,5,5,1373,7,2,1373,55300,5,Mid,6,1373,No
S01374,22,Male,1374,2.32,1168,1374,293,2.35,Law,1374,1,1374,5,2,4,0,1374,2,9,1374,82200,4,Mid,10,1374,No
S01375,22,Male,1375,2.8,979,1375,16,2.18,Arts,1375,1,1375,8,0,2,1,1375,4,9,1375,48600,5,Entry,8,1375,No
S01376,23,Female,1376,3.16,1355,1376,991,3.76,Computer Science,1376,1,1376,3,2,4,0,1376,4,7,1376,68200,6,Entry,1,1376,No
S01377,26,Male,1377,3.9,1198,1377,477,3.79,Law,1377,2,1377,5,2,5,2,1377,10,2,1377,42000,1,Entry,1,1377,No
S01378,19,Other,1378,2.14,1101,1378,838,3.74,Law,1378,1,1378,2,4,2,0,1378,7,4,1378,50800,2,Mid,4,1378,No
S01379,22,Female,1379,3.01,1402,1379,605,3.02,Arts,1379,2,1379,8,3,3,2,1379,6,8,1379,60100,2,Senior,8,1379,No
S01380,29,Female,1380,2.66,1570,1380,992,3.32,Engineering,1380,2,1380,6,3,1,1,1380,10,10,1380,53300,5,Entry,5,1380,No
S01381,20,Male,1381,3.02,1548,1381,969,3.13,Engineering,1381,3,1381,6,5,1,5,1381,7,6,1381,54400,10,Mid,9,1381,No
S01382,21,Male,1382,2.05,1384,1382,165,2.14,Medicine,1382,1,1382,3,2,2,4,1382,6,5,1382,53800,9,Mid,3,1382,No
S01383,27,Female,1383,2.63,1484,1383,437,3.19,Engineering,1383,4,1383,5,5,2,1,1383,1,10,1383,69600,7,Entry,6,1383,No
S01384,23,Male,1384,3.64,1459,1384,727,2.03,Business,1384,0,1384,7,5,5,2,1384,4,2,1384,51500,10,Mid,6,1384,Yes
S01385,29,Female,1385,3.11,917,1385,656,2.65,Medicine,1385,4,1385,5,0,2,5,1385,3,1,1385,41100,4,Mid,4,1385,No
S01386,25,Male,1386,2.9,1377,1386,786,3.86,Engineering,1386,1,1386,5,0,1,3,1386,7,1,1386,49200,5,Entry,2,1386,No
S01387,18,Male,1387,2.57,1387,1387,403,2.61,Computer Science,1387,4,1387,3,3,5,3,1387,7,1,1387,69400,7,Senior,6,1387,No
S01388,27,Male,1388,2.6,1345,1388,940,3.88,Mathematics,1388,1,1388,7,1,4,3,1388,4,6,1388,62800,10,Mid,10,1388,Yes
S01389,25,Female,1389,2.77,1239,1389,386,2.5,Arts,1389,1,1389,9,4,1,1,1389,7,4,1389,48400,9,Entry,3,1389,No
S01390,28,Other,1390,3.67,1430,1390,954,2.63,Engineering,1390,4,1390,7,2,3,0,1390,4,9,1390,38400,10,Executive,8,1390,No
S01391,24,Male,1391,3.93,1511,1391,138,3.26,Computer Science,1391,2,1391,8,4,5,4,1391,9,9,1391,41700,7,Entry,2,1391,Yes
S01392,18,Male,1392,2.88,1015,1392,716,3.52,Mathematics,1392,3,1392,5,2,3,5,1392,3,3,1392,49800,2,Mid,3,1392,Yes
S01393,19,Male,1393,2.79,973,1393,814,3,Medicine,1393,3,1393,1,2,2,4,1393,10,6,1393,48800,4,Mid,9,1393,Yes
S01394,20,Female,1394,3.69,1168,1394,722,3.76,Arts,1394,3,1394,3,5,4,5,1394,2,6,1394,39100,10,Mid,2,1394,Yes
S01395,18,Male,1395,2.85,1536,1395,531,2.08,Engineering,1395,3,1395,3,3,2,1,1395,5,10,1395,64300,4,Mid,10,1395,No
S01396,26,Female,1396,3.1,1015,1396,806,3.84,Medicine,1396,0,1396,7,4,1,2,1396,9,10,1396,41500,9,Entry,1,1396,No
S01397,25,Female,1397,2.46,1585,1397,293,2.39,Engineering,1397,1,1397,4,4,4,1,1397,3,1,1397,36400,8,Entry,3,1397,No
S01398,19,Female,1398,3.49,1592,1398,475,3.77,Medicine,1398,0,1398,3,1,1,3,1398,1,9,1398,47000,6,Mid,10,1398,No
S01399,26,Male,1399,3.06,1568,1399,880,2.8,Engineering,1399,3,1399,7,1,4,2,1399,9,4,1399,57000,8,Mid,6,1399,No
S01400,24,Other,1400,3.62,1063,1400,462,3.67,Mathematics,1400,3,1400,2,4,3,4,1400,5,6,1400,36200,7,Executive,8,1400,No
S01401,26,Male,1401,3.56,1482,1401,813,3.34,Computer Science,1401,4,1401,1,1,1,1,1401,2,10,1401,50800,8,Mid,10,1401,No
S01402,23,Male,1402,2.43,1121,1402,373,2.35,Business,1402,3,1402,3,1,1,0,1402,6,8,1402,43500,7,Entry,5,1402,Yes
S01403,23,Female,1403,3.43,1025,1403,162,3.84,Mathematics,1403,1,1403,0,2,2,0,1403,3,1,1403,45100,2,Entry,2,1403,No
S01404,28,Female,1404,3.6,1556,1404,642,2.49,Computer Science,1404,3,1404,0,3,5,4,1404,9,8,1404,49900,6,Mid,8,1404,No
S01405,21,Male,1405,2.69,1075,1405,44,2.49,Arts,1405,3,1405,4,2,1,2,1405,3,6,1405,58900,4,Senior,2,1405,No
S01406,27,Male,1406,2.35,1563,1406,865,3.63,Engineering,1406,0,1406,0,5,4,3,1406,2,1,1406,50100,4,Mid,4,1406,No
S01407,27,Female,1407,2.01,1593,1407,83,2.21,Business,1407,1,1407,3,1,2,0,1407,3,9,1407,89300,10,Entry,9,1407,No
S01408,19,Male,1408,2.9,1274,1408,892,2.44,Mathematics,1408,2,1408,7,2,5,0,1408,6,9,1408,60300,6,Senior,7,1408,No
S01409,24,Female,1409,2.7,1397,1409,636,3.01,Business,1409,4,1409,7,2,1,1,1409,3,10,1409,56100,8,Entry,3,1409,No
S01410,22,Female,1410,3.11,984,1410,539,3.66,Arts,1410,2,1410,1,0,3,5,1410,9,8,1410,45500,5,Entry,1,1410,No
S01411,28,Male,1411,2.38,1282,1411,816,2.29,Arts,1411,0,1411,2,2,2,4,1411,9,7,1411,42400,3,Mid,6,1411,No
S01412,23,Male,1412,3.72,1532,1412,862,3.1,Business,1412,3,1412,2,2,3,0,1412,9,1,1412,65200,1,Entry,9,1412,No
S01413,19,Male,1413,2.52,1540,1413,519,3.42,Arts,1413,4,1413,0,3,4,1,1413,2,1,1413,26200,5,Mid,4,1413,Yes
S01414,22,Female,1414,2.45,1362,1414,411,3.72,Arts,1414,1,1414,2,4,2,2,1414,7,8,1414,66900,3,Entry,7,1414,No
S01415,27,Female,1415,2.96,1350,1415,341,3.87,Engineering,1415,4,1415,7,0,2,5,1415,2,10,1415,67400,3,Entry,3,1415,No
S01416,21,Male,1416,3,1417,1416,711,3.57,Computer Science,1416,0,1416,5,0,2,0,1416,1,8,1416,48200,4,Entry,1,1416,No
S01417,26,Female,1417,2.43,1594,1417,624,3.31,Law,1417,3,1417,4,0,5,4,1417,5,1,1417,67300,9,Mid,5,1417,Yes
S01418,23,Other,1418,2.54,1449,1418,89,2.87,Medicine,1418,0,1418,9,5,5,1,1418,8,8,1418,45700,4,Entry,1,1418,No
S01419,19,Male,1419,2.34,1015,1419,640,2.22,Business,1419,1,1419,8,0,1,2,1419,3,8,1419,48600,5,Entry,2,1419,No
S01420,18,Female,1420,3.44,1513,1420,230,3.42,Medicine,1420,2,1420,6,3,3,1,1420,7,10,1420,57600,10,Entry,7,1420,Yes
S01421,22,Male,1421,3.54,907,1421,18,3.99,Business,1421,3,1421,5,4,1,3,1421,6,10,1421,44400,5,Entry,1,1421,Yes
S01422,26,Male,1422,2.92,1117,1422,801,3.47,Business,1422,3,1422,4,5,3,4,1422,1,3,1422,60700,1,Mid,6,1422,No
S01423,23,Male,1423,3.43,1489,1423,673,2.03,Computer Science,1423,0,1423,4,3,1,4,1423,7,1,1423,43000,7,Entry,7,1423,No
S01424,27,Male,1424,3.47,1303,1424,864,2.99,Mathematics,1424,0,1424,9,0,2,5,1424,3,3,1424,54100,2,Entry,4,1424,No
S01425,29,Male,1425,2.28,1466,1425,890,3.23,Mathematics,1425,0,1425,8,4,2,0,1425,4,8,1425,89600,6,Mid,4,1425,No
S01426,24,Male,1426,3.93,1203,1426,281,3.38,Business,1426,3,1426,9,3,3,5,1426,10,8,1426,57200,4,Entry,2,1426,No
S01427,22,Female,1427,3.64,1366,1427,910,3.44,Business,1427,0,1427,5,4,2,1,1427,2,7,1427,66300,5,Senior,5,1427,No
S01428,27,Female,1428,2.41,987,1428,422,3.12,Computer Science,1428,4,1428,3,5,1,2,1428,1,2,1428,63700,5,Mid,7,1428,No
S01429,23,Female,1429,2.37,909,1429,678,2.45,Arts,1429,4,1429,3,3,5,0,1429,5,5,1429,25000,4,Entry,4,1429,No
S01430,22,Male,1430,2.25,1207,1430,772,3.88,Mathematics,1430,4,1430,3,4,4,4,1430,6,10,1430,48600,2,Entry,8,1430,No
S01431,28,Male,1431,2.28,1333,1431,876,3.39,Law,1431,3,1431,5,3,1,1,1431,2,8,1431,70600,8,Senior,8,1431,No
S01432,26,Male,1432,3.5,1063,1432,702,2.47,Medicine,1432,0,1432,0,0,3,2,1432,10,3,1432,32200,1,Mid,7,1432,No
S01433,23,Female,1433,2.94,1138,1433,338,2.64,Business,1433,1,1433,8,0,2,5,1433,6,6,1433,47400,9,Mid,3,1433,No
S01434,28,Female,1434,3.57,1216,1434,266,3.84,Computer Science,1434,0,1434,1,0,4,4,1434,6,2,1434,82000,6,Mid,10,1434,No
S01435,25,Male,1435,3.49,1555,1435,803,3.77,Business,1435,3,1435,1,5,4,2,1435,8,8,1435,33100,4,Entry,9,1435,Yes
S01436,19,Male,1436,3.21,1234,1436,355,2.81,Mathematics,1436,4,1436,4,3,2,5,1436,8,9,1436,67300,6,Entry,8,1436,No
S01437,29,Female,1437,3.37,917,1437,360,2.08,Computer Science,1437,3,1437,3,4,1,1,1437,6,1,1437,37100,9,Entry,10,1437,No
S01438,26,Male,1438,2.04,970,1438,791,2.1,Medicine,1438,0,1438,2,4,2,2,1438,7,4,1438,58500,9,Mid,1,1438,No
S01439,22,Male,1439,2.62,1074,1439,217,2.57,Engineering,1439,3,1439,4,1,5,0,1439,4,6,1439,61000,3,Senior,9,1439,No
S01440,24,Female,1440,3.28,1238,1440,321,3.26,Mathematics,1440,1,1440,6,2,3,0,1440,5,2,1440,62100,8,Entry,7,1440,Yes
S01441,27,Female,1441,2.02,1147,1441,850,3.17,Arts,1441,3,1441,9,0,2,1,1441,6,6,1441,35900,1,Mid,10,1441,No
S01442,18,Male,1442,2.07,1092,1442,719,3.27,Engineering,1442,2,1442,1,0,1,5,1442,6,7,1442,67600,9,Executive,10,1442,No
S01443,27,Male,1443,3.7,1318,1443,665,3.43,Computer Science,1443,3,1443,5,0,5,4,1443,3,6,1443,39400,7,Entry,4,1443,No
S01444,22,Other,1444,3.37,1224,1444,992,2.04,Business,1444,0,1444,3,1,5,3,1444,9,10,1444,26500,10,Entry,5,1444,Yes
S01445,29,Male,1445,2.53,1205,1445,693,2.21,Arts,1445,2,1445,1,1,1,3,1445,4,10,1445,35300,7,Entry,7,1445,No
S01446,27,Male,1446,3.38,1103,1446,212,2.72,Mathematics,1446,4,1446,0,1,3,3,1446,8,8,1446,37500,6,Entry,8,1446,No
S01447,19,Male,1447,3.58,1022,1447,785,2.31,Medicine,1447,0,1447,7,0,4,4,1447,4,5,1447,61400,1,Mid,4,1447,No
S01448,29,Male,1448,2.61,1469,1448,953,2.15,Mathematics,1448,1,1448,4,4,5,0,1448,6,3,1448,65300,2,Entry,7,1448,No
S01449,23,Male,1449,2.07,1346,1449,203,3.28,Law,1449,3,1449,9,0,1,0,1449,1,2,1449,52200,3,Entry,6,1449,No
S01450,28,Female,1450,3.87,1390,1450,717,3.63,Arts,1450,3,1450,1,1,5,5,1450,2,2,1450,35600,1,Mid,9,1450,No
S01451,18,Male,1451,2.69,1332,1451,985,3.51,Business,1451,0,1451,7,1,4,5,1451,6,2,1451,42100,5,Mid,4,1451,No
S01452,20,Male,1452,2.21,1523,1452,916,3.63,Engineering,1452,3,1452,2,2,1,0,1452,3,10,1452,48700,5,Senior,4,1452,No
S01453,22,Female,1453,2.98,1027,1453,896,3.33,Computer Science,1453,3,1453,6,3,5,5,1453,7,5,1453,31500,6,Senior,3,1453,No
S01454,21,Female,1454,3.54,1447,1454,153,3.47,Engineering,1454,4,1454,1,2,1,1,1454,1,10,1454,33400,7,Senior,8,1454,No
S01455,20,Female,1455,2.44,946,1455,682,2.54,Mathematics,1455,3,1455,6,2,1,5,1455,3,4,1455,49900,10,Entry,8,1455,No
S01456,27,Female,1456,2.54,1404,1456,429,3.99,Arts,1456,3,1456,3,0,4,0,1456,3,2,1456,46900,9,Entry,4,1456,No
S01457,22,Male,1457,2.49,1014,1457,753,2.37,Law,1457,4,1457,9,3,1,5,1457,1,5,1457,33500,7,Entry,3,1457,No
S01458,28,Female,1458,3.98,1315,1458,287,2.43,Business,1458,3,1458,0,3,3,0,1458,4,7,1458,69500,6,Entry,6,1458,No
S01459,25,Male,1459,2.39,1122,1459,757,2.58,Computer Science,1459,4,1459,4,0,5,0,1459,8,5,1459,39500,9,Entry,9,1459,No
S01460,28,Other,1460,3.15,1535,1460,321,3.95,Business,1460,1,1460,3,4,2,3,1460,7,8,1460,32200,2,Mid,8,1460,No
S01461,21,Female,1461,3.85,1402,1461,436,3.98,Business,1461,3,1461,7,5,3,2,1461,7,6,1461,69300,6,Mid,7,1461,No
S01462,18,Other,1462,2.29,1571,1462,592,3.59,Law,1462,0,1462,0,0,3,0,1462,5,9,1462,54600,5,Entry,7,1462,Yes
S01463,28,Female,1463,3.94,995,1463,496,3.26,Arts,1463,2,1463,1,4,1,2,1463,4,10,1463,45700,6,Mid,5,1463,Yes
S01464,24,Male,1464,3.89,1006,1464,604,3.04,Engineering,1464,1,1464,4,4,3,5,1464,10,5,1464,39500,10,Entry,2,1464,No
S01465,25,Female,1465,3.77,1531,1465,149,3.94,Business,1465,3,1465,9,3,3,0,1465,6,8,1465,44500,1,Entry,9,1465,Yes
S01466,20,Other,1466,2.43,1512,1466,542,3.39,Mathematics,1466,0,1466,9,0,3,3,1466,2,6,1466,39000,5,Entry,3,1466,No
S01467,23,Female,1467,3.27,1514,1467,635,3.89,Mathematics,1467,2,1467,1,0,1,3,1467,1,7,1467,42200,8,Executive,9,1467,No
S01468,19,Male,1468,3.52,1577,1468,899,2.63,Business,1468,4,1468,0,3,3,5,1468,7,8,1468,52600,3,Senior,10,1468,No
S01469,24,Female,1469,3.97,1597,1469,482,2.67,Business,1469,3,1469,5,2,2,5,1469,4,4,1469,36400,3,Entry,2,1469,No
S01470,25,Male,1470,2.36,931,1470,326,3.71,Computer Science,1470,4,1470,9,0,3,5,1470,7,4,1470,25000,7,Senior,1,1470,No
S01471,23,Male,1471,3.53,1392,1471,939,2.3,Business,1471,1,1471,3,5,1,2,1471,6,6,1471,75400,7,Entry,10,1471,No
S01472,23,Male,1472,2.68,965,1472,29,3.89,Mathematics,1472,2,1472,4,5,1,3,1472,9,2,1472,31800,2,Mid,7,1472,Yes
S01473,22,Male,1473,2.35,1078,1473,259,3.01,Business,1473,2,1473,2,1,4,1,1473,10,9,1473,25900,8,Mid,1,1473,No
S01474,25,Female,1474,2.84,1342,1474,698,3.85,Arts,1474,4,1474,9,1,4,4,1474,6,8,1474,68200,5,Mid,8,1474,No
S01475,18,Male,1475,3.59,1448,1475,929,2.67,Mathematics,1475,4,1475,5,0,2,4,1475,3,2,1475,43000,9,Entry,3,1475,No
S01476,27,Female,1476,2.93,1100,1476,75,3.43,Business,1476,1,1476,3,4,5,5,1476,7,1,1476,55100,1,Entry,3,1476,No
S01477,21,Male,1477,3.08,948,1477,557,2.97,Law,1477,0,1477,5,5,4,0,1477,9,10,1477,62600,4,Entry,9,1477,Yes
S01478,21,Male,1478,3.99,1579,1478,581,3.25,Law,1478,3,1478,4,5,3,3,1478,10,4,1478,63900,8,Mid,1,1478,No
S01479,20,Male,1479,2.8,1162,1479,498,3.01,Mathematics,1479,0,1479,1,3,1,4,1479,6,4,1479,57700,9,Mid,7,1479,No
S01480,20,Male,1480,3.23,1032,1480,416,3.93,Business,1480,2,1480,3,5,4,2,1480,7,2,1480,39900,9,Mid,2,1480,No
S01481,21,Male,1481,2.73,1243,1481,879,3.38,Law,1481,3,1481,1,4,1,2,1481,8,5,1481,30600,10,Entry,3,1481,No
S01482,28,Male,1482,2.79,1075,1482,722,2.5,Arts,1482,1,1482,4,1,3,5,1482,4,3,1482,77000,1,Executive,10,1482,Yes
S01483,18,Female,1483,3.39,1290,1483,751,3.82,Computer Science,1483,0,1483,2,1,1,2,1483,5,3,1483,52000,1,Executive,8,1483,Yes
S01484,28,Male,1484,3.88,910,1484,340,2.59,Law,1484,0,1484,5,3,1,0,1484,4,10,1484,57000,7,Entry,3,1484,No
S01485,28,Male,1485,3.08,1100,1485,308,2.74,Mathematics,1485,3,1485,4,1,4,4,1485,1,3,1485,42700,6,Entry,2,1485,Yes
S01486,19,Male,1486,3.54,902,1486,704,2.2,Law,1486,1,1486,1,2,1,4,1486,6,4,1486,54900,7,Mid,7,1486,No
S01487,26,Female,1487,2.18,1113,1487,884,3.8,Engineering,1487,1,1487,9,1,3,4,1487,7,5,1487,43700,8,Entry,3,1487,No
S01488,27,Female,1488,2.42,1206,1488,615,2.57,Arts,1488,0,1488,7,5,2,2,1488,2,4,1488,45700,6,Entry,8,1488,No
S01489,19,Female,1489,3,1443,1489,241,2.52,Law,1489,0,1489,5,4,1,5,1489,6,9,1489,29800,10,Entry,4,1489,No
S01490,22,Male,1490,2.04,1459,1490,253,3.84,Computer Science,1490,4,1490,8,4,1,2,1490,2,4,1490,56700,10,Mid,6,1490,No
S01491,26,Male,1491,2.51,1226,1491,936,3.61,Engineering,1491,3,1491,2,2,3,0,1491,10,7,1491,25000,10,Entry,8,1491,No
S01492,26,Female,1492,3.03,1098,1492,220,2.28,Mathematics,1492,1,1492,3,4,5,5,1492,5,10,1492,66900,7,Entry,4,1492,No
S01493,25,Male,1493,2.03,1500,1493,397,3.54,Mathematics,1493,2,1493,7,4,3,1,1493,1,5,1493,78700,7,Mid,5,1493,No
S01494,18,Male,1494,2.53,1008,1494,986,3.83,Business,1494,3,1494,6,4,4,4,1494,3,10,1494,43300,7,Executive,3,1494,No
S01495,18,Male,1495,3.03,1190,1495,336,2.16,Arts,1495,4,1495,7,0,4,0,1495,4,9,1495,63300,2,Mid,4,1495,No
S01496,26,Male,1496,3.15,1007,1496,729,3.65,Law,1496,3,1496,8,2,2,2,1496,4,9,1496,44200,3,Entry,10,1496,Yes
S01497,28,Male,1497,3.85,1307,1497,714,3.09,Business,1497,0,1497,7,2,1,1,1497,2,8,1497,49900,10,Entry,8,1497,No
S01498,25,Female,1498,3.29,1451,1498,29,3.34,Arts,1498,3,1498,7,1,2,3,1498,8,6,1498,41700,9,Entry,7,1498,No
S01499,27,Male,1499,2.83,951,1499,494,2.99,Mathematics,1499,3,1499,5,5,2,1,1499,6,6,1499,43600,1,Mid,6,1499,No
S01500,26,Female,1500,3.86,1011,1500,959,3.4,Engineering,1500,3,1500,1,2,1,0,1500,9,2,1500,43600,8,Entry,5,1500,No
S01501,24,Male,1501,3.57,1194,1501,998,2.07,Law,1501,2,1501,6,3,1,1,1501,6,7,1501,25000,7,Mid,9,1501,No
S01502,20,Male,1502,2.4,1479,1502,724,3.53,Mathematics,1502,4,1502,3,2,3,2,1502,3,9,1502,54900,6,Senior,4,1502,Yes
S01503,20,Female,1503,2.26,1088,1503,502,2.07,Computer Science,1503,3,1503,2,3,2,1,1503,2,9,1503,25000,1,Entry,3,1503,Yes
S01504,19,Male,1504,3.35,964,1504,154,2.91,Arts,1504,3,1504,3,4,2,2,1504,9,2,1504,44100,9,Mid,6,1504,No
S01505,22,Female,1505,3.12,1473,1505,992,2.3,Mathematics,1505,2,1505,3,5,4,1,1505,3,9,1505,25000,2,Mid,2,1505,No
S01506,29,Female,1506,3.58,1364,1506,231,3.65,Mathematics,1506,1,1506,2,3,2,0,1506,6,7,1506,44400,10,Senior,9,1506,No
S01507,29,Male,1507,3.48,1157,1507,102,2.63,Computer Science,1507,3,1507,8,5,3,3,1507,10,5,1507,53900,5,Executive,6,1507,Yes
S01508,20,Female,1508,3.25,1545,1508,827,2.91,Business,1508,3,1508,2,5,5,4,1508,2,5,1508,70400,9,Entry,3,1508,No
S01509,23,Male,1509,3.97,1533,1509,177,2.86,Mathematics,1509,1,1509,1,0,2,1,1509,7,6,1509,49300,8,Entry,2,1509,Yes
S01510,19,Female,1510,3.07,1230,1510,693,3.55,Business,1510,3,1510,0,5,3,3,1510,1,8,1510,45500,10,Entry,9,1510,No
S01511,29,Male,1511,2.23,1400,1511,984,2.96,Engineering,1511,3,1511,0,4,3,1,1511,9,2,1511,33200,4,Entry,10,1511,No
S01512,20,Female,1512,3.66,1582,1512,927,3.58,Engineering,1512,3,1512,4,3,5,5,1512,1,3,1512,36900,8,Entry,3,1512,No
S01513,22,Male,1513,2.5,1109,1513,232,2.15,Medicine,1513,4,1513,4,5,3,3,1513,9,10,1513,67600,9,Senior,6,1513,Yes
S01514,29,Female,1514,3.55,988,1514,12,2.38,Medicine,1514,0,1514,8,4,4,2,1514,1,7,1514,56900,5,Entry,9,1514,Yes
S01515,28,Female,1515,3.91,1578,1515,186,3.1,Engineering,1515,4,1515,3,0,5,3,1515,1,3,1515,36400,1,Entry,3,1515,No
S01516,28,Female,1516,3.39,927,1516,761,3.89,Law,1516,1,1516,4,4,4,4,1516,8,1,1516,25000,6,Mid,9,1516,No
S01517,18,Female,1517,3.19,1137,1517,932,2.15,Business,1517,4,1517,5,4,2,3,1517,1,6,1517,74600,4,Mid,2,1517,No
S01518,18,Female,1518,2.92,1235,1518,266,2.09,Computer Science,1518,4,1518,9,2,2,4,1518,8,7,1518,31400,6,Mid,4,1518,No
S01519,27,Female,1519,2.73,962,1519,902,2.31,Mathematics,1519,2,1519,6,1,3,4,1519,3,9,1519,49800,1,Entry,10,1519,No
S01520,26,Male,1520,2.71,1452,1520,135,3.28,Mathematics,1520,1,1520,8,3,3,3,1520,4,1,1520,36900,4,Entry,3,1520,No
S01521,24,Male,1521,3.27,1399,1521,757,2.8,Engineering,1521,1,1521,5,1,5,4,1521,2,9,1521,33500,5,Entry,7,1521,No
S01522,18,Male,1522,3.5,1440,1522,31,3.65,Law,1522,1,1522,0,0,2,4,1522,6,10,1522,52800,6,Executive,4,1522,No
S01523,29,Male,1523,3.36,1368,1523,859,2.14,Computer Science,1523,4,1523,7,0,1,5,1523,7,7,1523,62800,5,Executive,4,1523,No
S01524,25,Male,1524,2.4,1491,1524,456,2.39,Medicine,1524,1,1524,1,4,3,2,1524,10,8,1524,59900,2,Entry,1,1524,No
S01525,20,Female,1525,2.99,950,1525,259,2.6,Computer Science,1525,2,1525,8,1,5,0,1525,3,3,1525,59000,3,Mid,10,1525,No
S01526,25,Male,1526,3.58,1011,1526,104,3.25,Engineering,1526,3,1526,6,3,3,2,1526,9,5,1526,34600,5,Senior,3,1526,Yes
